Loan_ID,Dependents,Credit_History,gender,maritalstatus,education,selfemployed,area,loanstatus,log_income,log_loanamt,log_loanterm
LP001947,0,1.0,1,1,0,0,1,1,8.651199471263972,5.147494476813453,5.886104031450156
LP001949,3,1.0,1,1,0,0,2,1,8.642238680390461,4.700480365792417,5.886104031450156
LP001953,1,1.0,1,1,0,0,1,1,8.835646922534773,5.298317366548036,5.886104031450156
LP001954,1,1.0,0,1,0,0,2,1,8.448057452581375,4.90527477843843,5.886104031450156
LP001955,0,1.0,0,0,0,0,0,0,8.928110078202646,5.017279836814924,6.173786103901937
LP001963,1,1.0,1,1,0,0,2,0,8.504918160540624,4.727387818712341,5.886104031450156
LP001964,0,0.0,1,1,1,0,2,0,8.46252579007393,4.532599493153256,5.886104031450156
LP001972,0,1.0,1,1,1,0,1,1,8.439231649946526,4.653960350157523,5.886104031450156
LP001974,0,1.0,0,0,0,0,0,1,8.517193191416238,4.882801922586371,5.886104031450156
LP001977,1,1.0,1,1,0,0,2,1,8.13973227971767,4.564348191467836,5.886104031450156
LP001978,0,1.0,1,0,0,0,0,1,8.779557455883728,4.941642422609304,5.886104031450156
LP001990,0,1.0,1,0,1,0,2,0,7.600902459542082,4.852030263919617,5.886104031450156
LP001993,0,1.0,0,0,0,0,0,1,8.59932602095476,4.90527477843843,5.886104031450156
LP001994,0,0.0,0,0,0,0,2,0,8.35772841676521,4.6443908991413725,5.886104031450156
LP001996,0,1.0,1,0,0,0,0,0,9.915070213779195,6.173786103901937,5.886104031450156
LP001998,2,1.0,1,1,1,0,0,1,8.944680683558895,5.220355825078324,5.886104031450156
LP002002,0,1.0,0,0,0,0,1,1,7.978310969867722,4.430816798843313,5.886104031450156
LP002004,0,1.0,1,0,1,0,1,1,8.5814816812986,4.709530201312334,5.886104031450156
LP002006,0,1.0,0,0,0,0,0,1,7.826842098158293,4.02535169073515,5.886104031450156
LP002008,2,1.0,1,1,0,1,0,1,8.656259239539235,4.969813299576001,4.430816798843313
LP002024,0,1.0,1,1,0,0,0,0,8.370084326378025,5.0689042022202315,5.886104031450156
LP002031,1,1.0,1,1,1,0,2,1,8.524962928680598,4.709530201312334,5.19295685089021
LP002035,2,1.0,1,1,0,0,1,1,8.220672170297252,4.787491742782046,5.886104031450156
LP002036,0,1.0,1,1,0,0,2,1,8.340933226000878,4.477336814478207,5.886104031450156
LP002043,1,1.0,0,0,0,0,1,1,8.172164452111904,4.718498871295094,5.886104031450156
LP002050,1,1.0,1,1,0,1,0,0,9.210340371976184,5.043425116919247,5.886104031450156
LP002051,0,1.0,1,1,0,0,1,1,8.426611813185,4.74493212836325,5.886104031450156
LP002053,3,1.0,1,1,0,0,1,1,8.418697944667139,4.820281565605037,5.886104031450156
LP002054,2,1.0,1,1,1,0,0,1,8.55468163582723,4.852030263919617,5.886104031450156
LP002055,0,1.0,0,0,0,0,0,1,8.724369949208368,4.882801922586371,5.886104031450156
LP002065,3,1.0,1,1,0,0,0,1,9.615805480084347,5.703782474656201,5.886104031450156
LP002067,1,0.0,1,1,0,1,0,0,9.521421537856195,5.929589143389895,5.886104031450156
LP002068,0,0.0,1,0,0,0,0,1,8.50045386741194,4.867534450455582,5.886104031450156
LP002082,0,1.0,1,1,0,1,1,1,8.984443032465352,5.214935757608986,5.886104031450156
LP002086,0,1.0,0,1,0,0,2,0,8.822322177471738,4.700480365792417,5.886104031450156
LP002087,0,1.0,0,0,0,0,2,1,7.824046010856292,4.204692619390966,5.886104031450156
LP002097,1,1.0,1,0,0,0,2,1,8.728587995695898,4.762173934797756,5.886104031450156
LP002098,0,1.0,1,0,0,0,1,1,7.984462732262196,4.584967478670572,5.886104031450156
LP002100,0,1.0,1,0,0,0,2,1,7.949091499830517,4.2626798770413155,5.886104031450156
LP002101,0,1.0,1,1,0,0,2,1,11.05622495553552,6.194405391104672,5.19295685089021
LP002103,1,1.0,1,1,0,1,2,1,9.364433907313582,5.204006687076795,5.19295685089021
LP002106,0,1.0,1,1,0,1,1,1,9.209640126861789,4.248495242049359,5.886104031450156
LP002110,1,1.0,1,1,0,0,0,1,8.689127655323706,5.075173815233827,5.886104031450156
LP002112,2,1.0,1,1,0,1,0,1,8.867850063029406,5.170483995038151,5.886104031450156
LP002113,3,0.0,0,0,1,0,2,0,7.512071245835466,4.852030263919617,5.886104031450156
LP002114,0,1.0,0,0,0,0,1,1,8.333270353255308,4.2626798770413155,5.886104031450156
LP002115,3,1.0,1,1,1,0,0,0,8.350902451694811,5.153291594497779,5.886104031450156
LP002116,0,1.0,0,0,0,0,0,0,7.774015077250727,3.828641396489095,5.886104031450156
LP002119,1,1.0,1,1,1,0,2,1,8.662677858158219,5.062595033026967,5.886104031450156
LP002126,3,1.0,1,1,1,0,1,1,8.062432791583195,4.30406509320417,5.886104031450156
LP002128,2,1.0,1,1,0,0,0,1,8.499640032168648,4.8283137373023015,5.886104031450156
LP002129,0,1.0,1,1,0,0,1,1,8.508555998020574,5.075173815233827,5.886104031450156
LP002130,0,0.0,1,1,1,0,0,0,8.817742129574842,5.0238805208462765,5.886104031450156
LP002131,2,1.0,1,1,1,0,2,1,8.566173813637858,4.836281906951478,5.886104031450156
LP002137,0,1.0,1,1,0,0,1,1,9.29798488182823,5.556828061699537,5.886104031450156
LP002138,0,1.0,1,1,0,0,0,1,9.090993614343617,5.231108616854587,5.886104031450156
LP002139,0,1.0,1,1,0,0,1,1,9.114159813502214,5.429345628954441,5.886104031450156
LP002140,0,1.0,1,0,0,0,0,0,9.466299552232016,5.730099782973574,5.886104031450156
LP002141,3,1.0,1,1,0,0,0,1,8.465689348549121,4.553876891600541,5.886104031450156
LP002142,0,0.0,0,1,0,1,0,0,8.612503371220562,4.653960350157523,5.886104031450156
LP002143,0,1.0,0,1,0,0,1,1,7.982074875081202,4.867534450455582,5.886104031450156
LP002144,0,1.0,0,0,0,0,2,1,8.246171559857563,4.7535901911063645,5.19295685089021
LP002149,2,1.0,1,1,0,0,0,1,9.350102314351341,5.10594547390058,5.886104031450156
LP002151,1,1.0,1,1,0,0,2,0,8.262300941787448,4.204692619390966,5.886104031450156
LP002158,0,0.0,1,1,1,0,2,0,8.448057452581375,4.605170185988092,6.173786103901937
LP002160,3,1.0,1,1,0,0,1,1,9.0280988119824,5.298317366548036,5.886104031450156
LP002161,1,1.0,0,0,0,0,1,0,8.460199469896118,4.394449154672439,5.886104031450156
LP002170,2,1.0,1,1,0,0,1,1,9.067277989134345,5.4638318050256105,5.886104031450156
LP002175,0,1.0,1,1,0,0,2,1,8.865452825753623,4.867534450455582,5.886104031450156
LP002178,0,1.0,1,1,0,0,2,1,8.707152175339404,4.553876891600541,5.703782474656201
LP002180,0,1.0,1,0,0,1,0,1,8.82790796297859,4.948759890378168,5.886104031450156
LP002181,0,1.0,1,0,1,0,0,0,8.734881892047483,4.890349128221754,5.886104031450156
LP002187,0,1.0,1,0,0,0,1,0,7.824046010856292,4.564348191467836,6.173786103901937
LP002188,0,0.0,1,0,0,0,0,0,8.541690663016626,4.820281565605037,5.886104031450156
LP002190,1,1.0,1,1,0,0,1,1,8.752265313595721,5.1647859739235145,5.886104031450156
LP002191,0,1.0,1,1,0,0,0,0,10.126471091048971,6.345636360828596,5.886104031450156
LP002194,0,1.0,0,0,0,1,1,1,9.665166909622071,4.007333185232471,5.886104031450156
LP002197,2,1.0,1,1,0,0,1,1,8.553525120663627,5.043425116919247,5.886104031450156
LP002201,2,1.0,1,1,0,1,0,1,9.752432077616172,5.940171252720432,5.703782474656201
LP002205,1,0.0,1,0,0,0,2,0,8.526945482858915,4.709530201312334,5.19295685089021
LP002209,0,1.0,0,0,0,0,2,1,8.348301054933943,4.700480365792417,5.886104031450156
LP002211,0,1.0,1,1,0,0,2,1,8.655214489313613,4.787491742782046,5.19295685089021
LP002219,3,1.0,1,1,0,0,0,1,9.52850315168155,4.867534450455582,5.886104031450156
LP002223,0,1.0,1,1,0,0,1,1,8.368693183097793,4.867534450455582,5.886104031450156
LP002224,0,1.0,1,0,0,0,2,0,8.029107054619736,4.2626798770413155,6.173786103901937
LP002225,2,1.0,1,1,0,0,2,1,8.592486175451668,4.867534450455582,5.886104031450156
LP002226,0,1.0,1,1,0,0,1,1,8.671286726753637,4.852030263919617,5.886104031450156
LP002229,0,1.0,1,0,0,0,1,1,9.227492430793749,5.69035945432406,5.886104031450156
LP002231,0,1.0,0,0,0,0,2,1,8.699514748210191,5.049856007249537,5.886104031450156
LP002234,0,1.0,1,0,0,1,2,1,8.877242435993919,4.852030263919617,5.886104031450156
LP002236,2,1.0,1,1,0,0,2,0,8.42639282708974,4.605170185988092,5.886104031450156
LP002237,1,1.0,1,0,0,0,2,1,8.207129168071326,4.727387818712341,5.19295685089021
LP002239,0,1.0,1,0,1,0,1,1,8.28045768658256,4.882801922586371,5.886104031450156
LP002243,0,0.0,1,1,1,0,2,0,8.72355674269043,4.852030263919617,5.886104031450156
LP002244,0,1.0,1,1,0,0,2,1,8.465899897028686,4.912654885736052,5.886104031450156
LP002250,0,1.0,1,1,0,0,0,1,8.610319169405722,4.8283137373023015,5.886104031450156
LP002255,3,1.0,1,0,0,0,0,1,9.123365357961776,5.220355825078324,5.886104031450156
LP002262,3,1.0,1,1,0,0,0,1,9.159468041602427,5.616771097666572,5.886104031450156
LP002263,0,1.0,1,1,0,0,2,1,8.454892165218858,4.787491742782046,5.886104031450156
LP002265,2,1.0,1,1,1,0,1,1,8.193676665955241,4.727387818712341,5.19295685089021
LP002266,2,1.0,1,1,0,0,2,1,8.411832675758411,4.727387818712341,5.886104031450156
LP002272,2,1.0,1,1,0,0,1,1,8.23217423638394,4.90527477843843,5.886104031450156
LP002277,0,0.0,0,0,0,0,2,0,8.064636475774222,4.2626798770413155,5.886104031450156
LP002281,0,1.0,1,1,0,0,2,1,8.410053315858335,4.553876891600541,5.886104031450156
LP002284,0,1.0,1,0,1,0,0,1,8.624791202014256,4.6913478822291435,5.886104031450156
LP002287,0,0.0,0,0,0,0,1,0,8.101677747454572,4.634728988229636,5.886104031450156
LP002288,2,0.0,1,1,1,0,2,0,7.968665700466235,3.8066624897703196,5.19295685089021
LP002296,0,1.0,1,0,1,0,0,0,7.9211727215870145,4.174387269895637,5.703782474656201
LP002297,0,1.0,1,0,0,0,1,1,10.021270588192511,4.634728988229636,5.886104031450156
LP002300,0,1.0,0,0,1,0,1,1,7.5822291942764615,3.970291913552122,5.886104031450156
LP002301,0,1.0,0,0,0,1,0,0,8.914760527397261,5.267858159063328,5.886104031450156
LP002305,0,1.0,0,0,0,0,1,1,8.42222295382501,4.74493212836325,5.886104031450156
LP002308,0,1.0,1,1,1,0,2,1,8.426611813185,4.74493212836325,5.886104031450156
LP002314,0,1.0,0,0,1,0,0,1,7.70210434005105,4.189654742026425,5.886104031450156
LP002315,1,0.0,1,1,0,0,1,0,9.02401079378469,5.0238805208462765,5.703782474656201
LP002317,3,0.0,1,1,0,0,0,0,11.302204433654575,5.886104031450156,5.886104031450156
LP002318,1,1.0,0,0,1,1,1,0,8.260234291607297,4.127134385045092,5.886104031450156
LP002319,0,1.0,1,1,0,0,2,1,8.741296282225147,5.075173815233827,5.886104031450156
LP002328,0,0.0,1,1,1,0,0,0,8.715388097366482,5.384495062789089,5.886104031450156
LP002332,0,1.0,1,1,1,0,0,1,8.363109176033522,4.700480365792417,5.886104031450156
LP002335,0,0.0,0,1,1,0,1,0,8.591558273371545,5.181783550292085,5.886104031450156
LP002337,0,1.0,0,0,0,0,2,1,8.00469951054955,4.0943445622221,5.886104031450156
LP002341,1,1.0,0,0,0,0,2,0,7.8632667240095735,5.075173815233827,5.886104031450156
LP002342,2,1.0,1,1,0,1,2,0,9.980448593672257,5.476463551931511,5.886104031450156
LP002345,0,1.0,1,1,0,0,0,1,8.242229891372231,4.718498871295094,5.886104031450156
LP002347,0,1.0,1,1,0,0,1,1,8.44741429680832,4.927253685157205,5.886104031450156
LP002348,0,1.0,1,1,0,0,0,1,8.67060073804555,4.927253685157205,5.886104031450156
LP002357,0,0.0,0,0,1,0,2,0,7.908387159290043,4.382026634673881,5.886104031450156
LP002361,0,1.0,1,1,0,0,2,1,8.171599480345463,4.605170185988092,5.886104031450156
LP002362,1,0.0,1,1,0,0,2,0,9.095714846134879,4.700480365792417,5.886104031450156
LP002364,0,1.0,1,1,0,0,1,1,9.607773308387083,4.564348191467836,5.886104031450156
LP002366,0,1.0,1,1,0,0,0,1,8.848796450925947,4.795790545596741,5.886104031450156
LP002367,1,1.0,0,0,1,0,0,0,8.43511508038063,4.394449154672439,5.886104031450156
LP002368,2,1.0,1,1,0,0,1,1,8.688622307043769,4.890349128221754,5.886104031450156
LP002369,0,1.0,1,1,0,0,0,1,7.984844261119869,4.465908118654584,5.886104031450156
LP002370,0,1.0,1,0,1,0,2,1,7.907283609426348,4.0943445622221,5.19295685089021
LP002377,1,1.0,0,0,0,1,1,1,9.06230429314878,5.0106352940962555,5.886104031450156
LP002379,0,0.0,1,0,0,0,0,0,8.779557455883728,4.653960350157523,5.886104031450156
LP002386,0,1.0,1,0,0,0,1,1,9.463120392418698,6.003887067106539,5.886104031450156
LP002387,0,1.0,1,1,0,0,1,1,8.469052816088302,4.962844630259907,5.886104031450156
LP002390,0,1.0,1,0,0,0,2,1,8.229511118964457,4.605170185988092,5.886104031450156
LP002393,0,1.0,0,1,0,0,1,1,9.215029361462314,4.852030263919617,5.480638923341991
LP002398,0,1.0,1,0,0,0,1,1,8.236685322712457,3.912023005428146,5.886104031450156
LP002401,0,1.0,1,1,0,0,2,1,8.11312710422178,4.852030263919617,5.886104031450156
LP002403,0,0.0,1,0,0,1,2,0,9.251098364448351,5.231108616854587,5.886104031450156
LP002407,0,1.0,0,1,1,1,0,1,8.873748128154395,4.927253685157205,5.886104031450156
LP002408,0,1.0,1,0,0,0,1,1,9.07383312732152,5.231108616854587,5.886104031450156
LP002409,0,1.0,1,1,0,0,0,1,9.1833801903934,5.19295685089021,5.886104031450156
LP002418,3,1.0,1,0,1,0,1,1,8.809862805379057,4.997212273764115,5.886104031450156
LP002422,1,1.0,1,0,0,0,1,1,10.537919225261291,5.0238805208462765,5.886104031450156
LP002424,0,1.0,1,1,0,0,0,1,9.659248037927183,5.1647859739235145,5.703782474656201
LP002429,1,1.0,1,1,0,1,0,1,8.450198322591959,4.867534450455582,5.886104031450156
LP002434,2,1.0,1,1,1,0,0,1,8.445052513638554,4.700480365792417,5.886104031450156
LP002435,0,1.0,1,1,0,0,0,0,8.500047032581268,4.007333185232471,5.886104031450156
LP002443,2,0.0,1,1,0,0,0,0,8.527143522269405,5.0106352940962555,5.886104031450156
LP002444,1,0.0,1,0,1,1,1,0,8.368925174747135,5.247024072160486,5.886104031450156
LP002446,2,0.0,1,1,1,0,0,0,8.1786387885907,4.8283137373023015,5.886104031450156
LP002447,2,1.0,1,1,1,0,2,1,8.135639903354386,4.0943445622221,5.703782474656201
LP002448,0,0.0,1,1,0,0,0,0,8.644882552557126,5.003946305945459,5.886104031450156
LP002449,0,0.0,1,1,0,0,0,1,8.506940814951886,4.499809670330265,5.19295685089021
LP002453,0,1.0,1,0,0,1,1,1,8.865735152124781,4.430816798843313,5.886104031450156
LP002455,2,1.0,1,1,0,0,1,1,8.258163361537619,4.564348191467836,5.886104031450156
LP002459,0,1.0,1,1,0,0,2,1,8.366602832783736,4.770684624465665,5.886104031450156
LP002467,0,1.0,1,1,0,0,2,0,8.744647438317532,5.153291594497779,5.886104031450156
LP002472,2,1.0,1,0,0,0,0,1,8.378850241794492,4.912654885736052,5.886104031450156
LP002473,0,1.0,1,1,0,0,1,0,9.0280988119824,5.075173815233827,5.886104031450156
LP002478,0,1.0,1,1,0,1,1,1,8.726805608446096,5.075173815233827,5.886104031450156
LP002484,3,1.0,1,1,0,0,2,1,8.954156966583772,4.852030263919617,5.19295685089021
LP002487,0,1.0,1,1,0,0,0,1,8.556990661290303,5.030437921392435,5.886104031450156
LP002489,1,1.0,0,0,1,0,1,1,8.55468163582723,4.882801922586371,5.886104031450156
LP002493,0,0.0,1,0,0,0,1,0,8.334711621820917,4.584967478670572,5.886104031450156
LP002494,0,1.0,1,0,0,0,0,1,8.699514748210191,4.941642422609304,5.886104031450156
LP002500,3,0.0,1,1,1,0,2,0,8.436200032206706,4.248495242049359,5.19295685089021
LP002501,0,1.0,1,1,0,0,1,1,9.722684841711443,4.700480365792417,5.886104031450156
LP002502,2,1.0,0,1,1,0,1,1,8.047829357457841,4.584967478670572,5.886104031450156
LP002505,0,1.0,1,1,0,0,2,0,8.822322177471738,4.700480365792417,5.886104031450156
LP002515,1,1.0,1,1,0,1,1,1,8.617762246337932,5.087596335232384,5.886104031450156
LP002517,1,0.0,1,1,1,0,0,0,8.331586243630754,4.727387818712341,5.19295685089021
LP002519,3,1.0,1,1,0,0,1,1,8.453401058328458,4.605170185988092,5.886104031450156
LP002522,0,1.0,0,0,0,1,2,1,7.824046010856292,4.532599493153256,5.886104031450156
LP002524,2,1.0,1,0,0,0,0,1,9.228180290104513,5.087596335232384,5.886104031450156
LP002527,2,1.0,1,1,0,1,0,1,9.772182251758139,5.0106352940962555,5.886104031450156
LP002529,2,1.0,1,1,0,0,1,1,9.041921720351219,5.438079308923196,5.703782474656201
LP002530,2,0.0,1,1,0,0,1,0,8.464846711044029,4.882801922586371,5.886104031450156
LP002531,1,1.0,1,1,0,1,1,1,9.847816267665664,4.454347296253507,5.886104031450156
LP002533,2,1.0,1,1,0,0,2,0,8.422882511944996,4.852030263919617,5.886104031450156
LP002534,0,1.0,0,0,1,0,0,1,8.37793112408273,5.0369526024136295,5.886104031450156
LP002536,3,1.0,1,1,1,0,0,1,8.037543185118697,4.727387818712341,5.886104031450156
LP002537,0,1.0,1,1,0,0,1,1,8.562740006372207,4.852030263919617,5.886104031450156
LP002541,0,1.0,1,1,0,0,1,1,9.290352309945568,5.455321115357702,5.886104031450156
LP002543,2,1.0,1,1,0,0,1,1,9.027978814382207,5.5053315359323625,5.886104031450156
LP002544,1,1.0,1,1,1,0,0,1,8.387995252944556,4.875197323201151,5.886104031450156
LP002545,2,0.0,1,0,0,0,0,0,8.173857454773621,4.382026634673881,5.886104031450156
LP002547,1,1.0,1,1,0,0,2,0,9.816457993563025,6.214608098422191,5.886104031450156
LP002555,2,1.0,1,1,0,1,1,1,8.804775258867686,5.075173815233827,5.886104031450156
LP002556,0,1.0,1,0,0,0,2,0,7.79770203551669,4.31748811353631,5.886104031450156
LP002560,0,1.0,1,0,1,0,1,1,8.609590040682205,4.564348191467836,5.886104031450156
LP002562,1,1.0,1,1,1,0,2,1,8.774003600200931,5.225746673713202,5.886104031450156
LP002571,0,1.0,1,0,1,0,0,1,8.213652703029998,4.700480365792417,5.886104031450156
LP002582,0,1.0,0,0,1,1,1,1,9.756320761816548,5.41610040220442,5.886104031450156
LP002585,0,0.0,1,1,0,0,0,0,8.657650544111494,4.77912349311153,5.886104031450156
LP002586,1,1.0,0,1,0,0,1,1,8.352082671352637,4.653960350157523,4.430816798843313
LP002587,0,1.0,1,1,1,0,0,1,8.366370301681654,4.672828834461906,5.886104031450156
LP002588,0,1.0,1,1,0,0,2,1,8.920255414908091,4.709530201312334,2.4849066497880004
LP002600,1,1.0,1,1,0,1,1,1,7.970740390007095,4.553876891600541,5.886104031450156
LP002602,0,0.0,1,0,0,0,0,0,9.277905558138606,5.342334251964811,5.886104031450156
LP002603,0,1.0,0,0,0,0,0,1,8.372860820526318,4.727387818712341,6.173786103901937
LP002606,0,1.0,0,0,0,0,1,1,8.058010800802085,4.605170185988092,5.886104031450156
LP002615,2,1.0,1,1,0,0,1,1,9.258082367961604,5.337538079701318,5.886104031450156
LP002618,1,0.0,1,1,1,0,0,0,9.143345503151904,4.927253685157205,5.886104031450156
LP002619,0,1.0,1,1,1,0,1,1,8.574895901544526,4.820281565605037,5.703782474656201
LP002622,2,1.0,1,1,0,0,0,1,8.97790377375038,5.493061443340548,5.886104031450156
LP002624,0,1.0,1,1,0,0,2,1,10.221941283654663,6.173786103901937,5.886104031450156
LP002625,0,1.0,1,0,0,0,2,0,8.183955717304954,4.564348191467836,5.886104031450156
LP002626,0,1.0,1,1,0,1,2,1,8.61104776688786,5.236441962829949,5.886104031450156
LP002634,1,1.0,0,0,0,0,2,1,9.492658081928813,3.6888794541139363,5.886104031450156
LP002637,0,1.0,1,0,1,0,0,0,8.493924564476883,4.605170185988092,5.886104031450156
LP002640,1,1.0,1,1,0,0,1,1,8.995784837848506,5.521460917862246,5.886104031450156
LP002643,2,1.0,1,1,0,0,2,1,8.578852571802965,4.997212273764115,5.886104031450156
LP002648,0,1.0,1,1,0,0,1,0,9.082052351674651,4.248495242049359,5.19295685089021
LP002652,0,1.0,1,0,0,0,0,0,9.15704507491796,5.739792912179234,5.886104031450156
LP002659,3,1.0,1,1,0,0,0,1,8.83840674707681,5.0106352940962555,5.886104031450156
LP002670,2,1.0,0,1,0,0,1,1,8.206037762778815,4.727387818712341,6.173786103901937
LP002682,0,0.0,1,1,1,0,1,0,8.491670234185152,4.812184355372417,5.886104031450156
LP002683,0,1.0,1,0,0,0,1,0,8.794521851788527,5.220355825078324,5.886104031450156
LP002684,0,1.0,0,0,1,0,0,0,8.131530710604252,4.553876891600541,5.886104031450156
LP002689,2,1.0,1,1,1,0,1,1,8.277411998949004,3.8066624897703196,5.886104031450156
LP002690,0,1.0,1,0,0,0,1,1,7.824046010856292,4.007333185232471,5.886104031450156
LP002692,3,1.0,1,1,0,1,0,1,8.867990898182093,4.605170185988092,5.886104031450156
LP002693,2,1.0,1,1,0,1,0,1,9.623376745580666,6.173786103901937,5.886104031450156
LP002697,0,1.0,1,0,0,0,1,0,8.819813136232225,4.852030263919617,5.886104031450156
LP002699,2,1.0,1,1,0,1,0,1,9.769956159911606,5.991464547107982,5.886104031450156
LP002705,0,1.0,1,1,0,0,1,1,8.236155661683124,4.700480365792417,5.886104031450156
LP002706,1,0.0,1,1,1,0,1,1,8.812099108957337,5.081404364984463,5.886104031450156
LP002714,1,1.0,1,0,1,0,1,1,8.289288323000317,4.543294782270004,5.886104031450156
LP002716,0,1.0,1,0,1,0,1,1,8.82217476094608,4.867534450455582,5.886104031450156
LP002717,0,1.0,1,1,0,0,0,1,8.783396232190894,5.375278407684165,5.886104031450156
LP002720,3,1.0,1,1,0,0,2,1,8.361941906144946,4.605170185988092,5.886104031450156
LP002723,2,0.0,1,0,0,0,0,0,8.185350223178686,4.700480365792417,5.886104031450156
LP002729,1,0.0,1,0,0,0,1,0,9.328123407632566,5.278114659230517,5.886104031450156
LP002731,0,1.0,0,0,1,1,2,1,9.807251944655302,4.8283137373023015,5.886104031450156
LP002732,0,1.0,1,0,1,0,0,1,8.432070937999402,4.836281906951478,5.886104031450156
LP002734,0,1.0,1,1,0,0,2,1,9.214232786691527,5.780743515792329,5.886104031450156
LP002738,2,1.0,1,0,0,0,1,1,8.193400231952097,4.672828834461906,5.886104031450156
LP002739,0,1.0,1,1,1,0,0,0,8.146998697389993,4.189654742026425,5.886104031450156
LP002740,3,1.0,1,1,0,0,0,1,8.766705997750515,5.056245805348308,5.19295685089021
LP002741,1,1.0,0,1,0,0,1,1,8.916371914881694,4.941642422609304,5.19295685089021
LP002743,0,0.0,0,0,0,0,1,0,7.6676260915849905,4.59511985013459,5.886104031450156
LP002753,1,1.0,0,0,0,0,1,1,8.20303024171486,4.553876891600541,5.886104031450156
LP002755,1,1.0,1,1,1,0,2,1,8.46863300080086,4.852030263919617,5.886104031450156
LP002757,0,1.0,0,1,1,0,1,1,8.210668031162976,4.624972813284271,5.886104031450156
LP002767,0,1.0,1,1,0,0,0,1,8.45914025996762,5.043425116919247,5.886104031450156
LP002768,0,1.0,1,0,1,0,1,0,8.119100837637486,4.382026634673881,3.58351893845611
LP002772,0,1.0,1,0,0,0,0,1,8.368461137615839,4.976733742420574,5.886104031450156
LP002776,0,0.0,0,0,0,0,1,0,8.517193191416238,4.634728988229636,5.886104031450156
LP002777,0,1.0,1,1,0,0,0,1,8.476579508530941,4.700480365792417,5.886104031450156
LP002778,2,0.0,1,1,0,1,0,0,8.799812469525556,4.852030263919617,5.886104031450156
LP002784,1,1.0,1,1,1,0,0,1,8.490233009833455,4.852030263919617,5.886104031450156
LP002785,1,1.0,1,1,0,0,2,1,8.792245847467877,5.062595033026967,5.886104031450156
LP002788,0,0.0,1,1,1,0,2,0,8.473659189392508,5.198497031265826,5.886104031450156
LP002789,0,0.0,1,1,0,0,0,0,8.969414650866176,4.882801922586371,5.19295685089021
LP002792,1,1.0,1,1,0,0,1,1,8.779557455883728,3.258096538021482,5.886104031450156
LP002794,0,1.0,0,0,0,0,2,1,8.36450810375059,4.430816798843313,5.886104031450156
LP002795,3,1.0,1,1,0,1,1,1,9.22414465295258,5.560681631015528,5.886104031450156
LP002798,0,1.0,1,1,0,0,1,1,8.78813593986372,5.087596335232384,5.886104031450156
LP002804,0,1.0,0,1,0,0,1,1,8.777401286867264,5.204006687076795,5.886104031450156
LP002807,2,1.0,1,1,1,0,1,1,8.27308133366583,4.68213122712422,5.886104031450156
LP002813,1,1.0,0,1,0,1,1,1,9.877348894926433,6.396929655216146,5.886104031450156
LP002820,0,1.0,1,1,0,0,0,1,8.984317679911129,5.351858133476067,5.886104031450156
LP002821,0,1.0,1,0,1,1,1,1,8.66561319653451,4.882801922586371,5.886104031450156
LP002832,2,0.0,1,1,0,0,2,0,9.08239335764556,5.552959584921617,5.886104031450156
LP002833,0,1.0,1,1,1,0,0,1,8.404472321352118,4.787491742782046,5.886104031450156
LP002836,0,1.0,1,0,0,0,2,1,8.11162807830774,4.248495242049359,5.886104031450156
LP002837,3,0.0,1,1,0,0,0,0,8.68270762989381,4.812184355372417,5.886104031450156
LP002840,0,1.0,0,0,0,0,2,0,7.774015077250727,2.1972245773362196,5.886104031450156
LP002841,0,0.0,1,1,0,0,2,0,8.56216655705897,4.6443908991413725,5.886104031450156
LP002842,1,1.0,1,1,0,0,2,1,8.550047528287184,5.225746673713202,5.886104031450156
LP002847,0,0.0,1,1,0,0,2,0,8.789812386190972,5.10594547390058,5.886104031450156
LP002855,2,1.0,1,1,0,0,2,1,9.721125994942152,5.616771097666572,5.886104031450156
LP002862,2,1.0,1,1,1,0,1,0,8.955448122347393,5.231108616854587,6.173786103901937
LP002863,3,1.0,1,1,0,0,1,0,8.764990330169104,5.0106352940962555,5.886104031450156
LP002868,2,1.0,1,1,0,0,2,1,8.194229304819817,4.68213122712422,4.430816798843313
LP002872,0,0.0,1,1,0,0,1,0,8.574895901544526,4.912654885736052,5.886104031450156
LP002874,0,1.0,1,0,0,0,2,1,8.694167141883597,4.700480365792417,5.886104031450156
LP002877,1,1.0,1,1,0,0,0,1,8.297543529356284,4.672828834461906,5.886104031450156
LP002888,0,1.0,1,0,0,0,2,1,8.715880102296456,5.081404364984463,5.886104031450156
LP002892,2,1.0,1,1,0,0,1,1,8.785692444451245,5.3230099791384085,5.886104031450156
LP002893,0,1.0,1,0,0,0,2,0,10.482149379105689,4.499809670330265,5.886104031450156
LP002894,0,1.0,0,1,0,0,1,1,8.060224240440958,3.58351893845611,5.886104031450156
LP002898,1,0.0,1,1,0,0,0,0,7.539027055823995,4.110873864173311,5.886104031450156
LP002911,1,0.0,1,1,0,0,0,0,8.456168489578463,4.983606621708336,5.886104031450156
LP002912,1,1.0,1,1,0,0,0,0,8.893298144217916,5.147494476813453,4.430816798843313
LP002916,0,1.0,1,1,0,0,2,1,8.247743887225516,4.6443908991413725,5.886104031450156
LP002917,0,1.0,0,0,1,0,1,1,7.68017564043659,4.248495242049359,5.886104031450156
LP002925,0,1.0,1,0,0,0,1,1,8.465899897028686,4.543294782270004,5.886104031450156
